6.183388900756835938e+01
4.365032577514648438e+01
3.087475395202636719e+01
1.727522659301757812e+01
1.174624919891357422e+01
1.309433078765869141e+01
1.369366741180419922e+01
9.492721557617187500e+00
9.398270606994628906e+00
1.437582302093505859e+01
1.754927062988281250e+01
1.640548324584960938e+01
1.077321052551269531e+01
8.940948486328125000e+00
1.056289005279541016e+01
1.182845020294189453e+01
1.131000900268554688e+01
1.174702835083007812e+01
1.482082462310791016e+01
1.744544982910156250e+01
