-3.265395812988281250e+02
1.028677139282226562e+02
-1.707412147521972656e+01
1.677233576774597168e-01
6.639272212982177734e+00
8.220134735107421875e+00
2.240775227546691895e-01
3.293858289718627930e+00
4.583732187747955322e-01
4.695335388183593750e+00
5.851135253906250000e+00
8.170478820800781250e+00
3.566555976867675781e+00
-5.833654880523681641e+00
-5.083966732025146484e+00
-4.203318655490875244e-01
4.657006740570068359e+00
1.073996067047119141e+01
1.312310409545898438e+01
1.418669223785400391e+01
